SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
ADORWELD,EQ,1107,1112.25,1087.9,1100,1102.3,1110.5,21692,23848541.50,09-Jan-2025,1454,INE045A01017
CCL,EQ,687.95,693.1,671.55,674.05,677,686.75,94755,64619222.15,09-Jan-2025,9520,INE421D01022
EBBETF0430,EQ,1439.51,1446.45,1439.5,1441.33,1441.13,1443.74,7245,10450891.68,09-Jan-2025,242,INF754K01KO2
ELDEHSG,EQ,871.5,906,862.55,883.4,906,879.3,853,752990.35,09-Jan-2025,99,INE668G01021
FOSECOIND,EQ,4024,4339.9,3936,4191.35,4165,3989.9,10552,44952946.65,09-Jan-2025,2182,INE519A01011
VLINFRA,ST,56.05,56.05,56.05,56.05,56.05,57.2,6000,336300.00,09-Jan-2025,4,INE0QXL01015
CLOUD,SZ,14.35,14.4,13.65,13.85,13.95,14.35,124000,1748200.00,09-Jan-2025,85,INE0JOO01021
WORTH,EQ,170.01,174.2,170.01,172.33,172.02,171.74,29841,5144098.27,09-Jan-2025,506,INE196Y01018
NOCIL,EQ,241.67,249.2,240,242.12,242.5,241.67,486990,119173441.11,09-Jan-2025,16361,INE163A01018
NECCLTD,EQ,34.7,34.9,30.3,31.83,32.27,34.42,1087474,35677141.75,09-Jan-2025,5900,INE553C01016
PATANJALI,EQ,1844.95,1871.5,1836.05,1858.45,1854.95,1855.6,321548,596884033.75,09-Jan-2025,15513,INE619A01035
SMLT,EQ,160.25,160.38,156,156.96,157,159.26,11302,1786326.07,09-Jan-2025,1346,INE017W01010
JAKHARIA,ST,48.7,48.7,48.7,48.7,48.7,46.4,4800,233760.00,09-Jan-2025,3,INE00N401018
JINDWORLD,EQ,445,452.5,432.15,436.25,437.6,443.45,433321,191692273.50,09-Jan-2025,9462,INE247D01039
LICI,EQ,872,873.9,839.7,843.1,848.5,868.9,1486683,1267563406.90,09-Jan-2025,65775,INE0J1Y01017
MAKS,SM,41,41,41,41,41,42,1500,61500.00,09-Jan-2025,1,INE0CDK01019
COFORGE,EQ,9565.3,9609.85,9252.55,9283,9287,9558,249932,2347636337.55,09-Jan-2025,55299,INE591G01017
364D030725,TB,96.51,96.51,96.51,96.51,96.51,96.49,100,9651.00,09-Jan-2025,1,IN002024Z149
GOPAL,EQ,355.2,356.1,349.4,352.8,355.45,352.2,99622,35201315.50,09-Jan-2025,4287,INE0L9R01028
WILLAMAGOR,EQ,38.6,39.12,37.75,38.05,38.03,38.88,8991,346137.99,09-Jan-2025,360,INE210A01017
NHPC,EQ,79.09,79.2,77.61,78.11,78.22,78.99,11962206,935879908.35,09-Jan-2025,60882,INE848E01016
NURECA,EQ,306.2,344.2,306.2,323.65,322.85,304.55,257181,85044075.10,09-Jan-2025,10309,INE0DSF01015
OIL,EQ,490,490,454,467,465.5,491.7,9333706,4331317112.20,09-Jan-2025,131719,INE274J01014
REPCOHOME,EQ,411.3,415,404.55,408.65,409,410.8,281519,115401347.10,09-Jan-2025,6594,INE612J01015
SARDAEN,EQ,478.4,483.6,468.3,471.7,469.4,478.4,220293,104215344.85,09-Jan-2025,12359,INE385C01021
INTLCONV,EQ,86.03,88.01,84,84.64,84.55,86.29,120832,10384990.22,09-Jan-2025,2146,INE575C01027
KAYA,BE,334,334,332.8,332.8,332.8,333.2,2158,720674.50,09-Jan-2025,23,INE587G01015
MHLXMIRU,BE,232,243,230,234.42,236.9,232.81,1849,432278.64,09-Jan-2025,71,INE112D01035
94IFCI25,NL,1079,1079,1079,1079,1079,1078.95,283,305357.00,09-Jan-2025,2,INE039A07843
AARVI,EQ,133.9,134.6,130.2,130.93,132,133.26,7979,1064231.56,09-Jan-2025,209,INE754X01016
AIROLAM,EQ,132.05,135,125.56,127.56,127.99,131.08,18598,2411943.08,09-Jan-2025,678,INE801L01010
DCMFINSERV,BE,7.25,7.25,7.1,7.1,7.1,7.25,6253,44757.25,09-Jan-2025,23,INE891B01012
DIGISPICE,EQ,29.15,30.16,28.66,30.16,30.16,28.73,81329,2414157.44,09-Jan-2025,529,INE927C01020
FORGEAUTO,SM,86.05,86.95,84.1,84.25,84.25,88.1,22800,1949160.00,09-Jan-2025,19,INE0YKW01013
GLAND,EQ,1850.05,1858.6,1806.25,1829.95,1835,1849.8,120723,221801785.45,09-Jan-2025,11586,INE068V01023
SUULD,BZ,3.72,3.84,3.53,3.57,3.56,3.72,69279,249429.83,09-Jan-2025,186,INE591Q01016
TRANSRAILL,EQ,678.4,713.4,668,677.15,673,664.7,9557505,6576621025.15,09-Jan-2025,162332,INE454P01035
VINDHYATEL,EQ,1802,1846.25,1800.1,1821.5,1820,1819.8,10095,18386293.80,09-Jan-2025,1647,INE707A01012
CENTURYPLY,EQ,826.85,838.45,821.6,827.85,833,823.15,113848,94191711.45,09-Jan-2025,9277,INE348B01021
DBL,EQ,439.15,443,431.25,432.1,431.7,440.25,123827,53883411.05,09-Jan-2025,8362,INE917M01012
74GS2062,GS,107.5,107.5,105.76,106.01,106.01,107.47,8188,879602.68,09-Jan-2025,10,IN0020220094
KPIL,EQ,1243.55,1260,1232.1,1247,1252,1245.4,143760,179461571.85,09-Jan-2025,10905,INE220B01022
SKP,SM,250.55,251.05,248.5,248.5,248.5,250.35,14000,3499425.00,09-Jan-2025,21,INE0KZA01016
VTL,EQ,493.3,496.6,479.1,481.8,480.05,493.3,81768,39824231.65,09-Jan-2025,9447,INE825A01020
IMC1,N1,253.02,253.2,253.02,253.2,253.2,253.02,290,73420.44,09-Jan-2025,4,INE00QS24043
IMC1,N2,252.45,252.45,252.45,252.45,252.45,254,248,62607.60,09-Jan-2025,2,INE00QS24027
J&KBANK,EQ,96.75,97.28,95.02,95.5,95.45,96.82,1032627,99251787.78,09-Jan-2025,10317,INE168A01041
KNRCON,EQ,336.7,343.5,331.1,335.6,333.8,336.7,655326,221375635.30,09-Jan-2025,31404,INE634I01029
AATMAJ,SM,24.05,24.15,24.05,24.15,24.15,25.3,4000,96400.00,09-Jan-2025,2,INE0OB201016
AGI,EQ,1039.85,1052,1025.05,1031.55,1035.5,1041.45,83146,86262483.15,09-Jan-2025,8503,INE415A01038
AMBER,EQ,7819.9,7921,7461,7703.95,7765.75,7791.05,698590,5378664782.15,09-Jan-2025,94451,INE371P01015
364D200225,TB,99.29,99.29,99.29,99.29,99.29,97.11,100,9929.00,09-Jan-2025,1,IN002023Z505
GRINDWELL,EQ,1847.55,1888.95,1844.95,1870.45,1884,1850.3,21421,40040313.85,09-Jan-2025,8257,INE536A01023
SHRIPISTON,EQ,2061,2133,2061,2092.3,2094.45,2063.5,58812,123347150.80,09-Jan-2025,9599,INE526E01018
893NHB29,N6,5894.11,5894.11,5894.11,5894.11,5894.11,6289,1,5894.11,09-Jan-2025,1,INE557F07181
POWERGRID,EQ,306.65,306.9,303.65,305.25,305.5,306.65,8244909,2517418860.85,09-Jan-2025,112574,INE752E01010
SELMC,EQ,42,42.03,39.56,40.23,40,41.31,18910,778192.86,09-Jan-2025,855,INE105I01020
NV20,EQ,152.5,154.47,152.02,152.9,153.49,152.52,7934,1215954.69,09-Jan-2025,230,INF174K01Z71
MUKANDLTD,EQ,128.45,130,125,125.85,126.6,128.64,102449,13101181.63,09-Jan-2025,2217,INE304A01026
764HUDCO31,N8,1167,1167,1160,1167,1167,1168,550,638560.00,09-Jan-2025,3,INE031A07AO5
BAHETI,ST,396,396,376.15,380,380,394.05,3375,1296206.25,09-Jan-2025,9,INE029Q01017
BALAXI,EQ,78.08,79.29,73.06,74.96,74.02,77.78,37392,2823938.97,09-Jan-2025,874,INE618N01022
68GS2060,GS,96,98,96,98,98,97.5,2502,245191.55,09-Jan-2025,11,IN0020200187
SHRENIK,EQ,0.78,0.8,0.76,0.78,0.79,0.77,1582893,1241192.98,09-Jan-2025,1227,INE632X01030
PRANIK,SM,95.7,95.7,90.1,91.25,91,95.7,65600,6032160.00,09-Jan-2025,40,INE0VJG01014
QUESTLAB,SM,142.2,148.3,139.1,140.5,139.1,146.6,70800,10070220.00,09-Jan-2025,55,INE0TNW01017
SILVER,EQ,90.55,90.73,90.24,90.63,90.63,90.47,526761,47690069.83,09-Jan-2025,691,INF209KB19F6
ELECON,EQ,610.15,612.5,601.25,605.3,606,605.75,181768,110430939.65,09-Jan-2025,17807,INE205B01031
VARROC,EQ,609.7,624,594.5,612.15,620,602.55,249317,151100057.60,09-Jan-2025,10469,INE665L01035
PRICOLLTD,EQ,559,563.95,551.25,559.2,556.8,559.65,474781,264749654.25,09-Jan-2025,42839,INE726V01018
PYRAMID,EQ,196,204.84,194.21,195.27,195.15,195.82,63969,12659079.34,09-Jan-2025,2465,INE0MIS01010
LAL,EQ,15.15,15.69,14.45,14.51,14.53,15.22,311331,4616022.39,09-Jan-2025,1371,INE740X01023
MAHASTEEL,BE,201.06,209.48,199.09,203.14,205,209.57,12946,2593243.32,09-Jan-2025,179,INE451L01014
BBNPPGOLD,EQ,76.4,76.4,76.3,76.4,76.3,76.4,54,4124.85,09-Jan-2025,12,INF251K01SU9
BASILIC,ST,330.15,335,330.15,335,335,330.1,18600,6223110.00,09-Jan-2025,40,INE0OCC01013
NIFTYBETF,EQ,239.56,239.56,237.35,237.93,238.23,239.58,5333,1269471.21,09-Jan-2025,105,INF0QA701722
VINYLINDIA,EQ,329.1,344,328.85,330.7,329.8,332.2,20626,6926296.65,09-Jan-2025,1669,INE250B01029
PENIND,EQ,190.52,191,186.7,188,186.76,190.07,327508,61614587.17,09-Jan-2025,8687,INE932A01024
SAURASHCEM,EQ,116.55,117.19,112,112.4,112.5,114.85,128183,14560531.17,09-Jan-2025,1633,INE626A01014
SESHAPAPER,EQ,302.85,305.05,296.25,297.15,298,301.95,11800,3541961.55,09-Jan-2025,737,INE630A01024
MOMOMENTUM,EQ,65.09,65.1,63.8,64.01,64.05,64.8,157187,10097866.19,09-Jan-2025,1458,INF247L01BK2
ANURAS,EQ,695.05,730.35,695.05,717.65,712.1,702.05,84284,60638357.00,09-Jan-2025,7731,INE930P01018
APLAPOLLO,EQ,1530,1554.35,1524.1,1550.8,1550.05,1538.6,223277,344190198.40,09-Jan-2025,19219,INE702C01027
DICIND,EQ,687.9,688.35,668.95,673.4,688.25,688.45,1543,1043842.00,09-Jan-2025,212,INE303A01010
GRSE,EQ,1543,1586.85,1520,1535.55,1525,1542.7,370342,574299925.45,09-Jan-2025,43057,INE382Z01011
GOCOLORS,EQ,981,1009.9,980,993.7,990,981,292821,290940981.25,09-Jan-2025,3893,INE0BJS01011
USK,EQ,59.45,60.99,55.3,56.64,56.01,59.1,121917,7071136.35,09-Jan-2025,1005,INE0N0Y01013
PARAGON,ST,94,94,94,94,94,95.8,1200,112800.00,09-Jan-2025,1,INE0N4G01012
PATELENG,EQ,49.43,49.55,48.57,48.9,48.75,49.43,2394624,117508534.14,09-Jan-2025,13060,INE244B01030
KOLTEPATIL,EQ,338.05,342.9,331,334.25,333.1,338,88729,29896533.65,09-Jan-2025,4717,INE094I01018
AFFORDABLE,EQ,659.85,659.85,630.1,636.1,635.05,651.4,12655,8076178.30,09-Jan-2025,1131,INE692Z01013
APOLLOHOSP,EQ,7140,7163.7,6991.1,7091.55,7102,7142.65,305521,2166900187.20,09-Jan-2025,46494,INE437A01024
FORCEMOT,EQ,6882,6917.15,6525,6544.2,6565,6853.25,27233,181622257.60,09-Jan-2025,7828,INE451A01017
734GS2064,GS,105.02,105.96,105.02,105.96,105.96,105.02,1083,114443.68,09-Jan-2025,4,IN0020240035
GTPL,EQ,142,157.99,140.04,146.52,147.35,135.09,1269322,192861935.62,09-Jan-2025,15026,INE869I01013
SHEMAROO,EQ,160,161.34,155.52,156.76,155.68,159.7,11143,1763208.37,09-Jan-2025,639,INE363M01019
ORIENTCEM,EQ,337,339.3,336.1,336.55,336.5,338,845064,284742939.05,09-Jan-2025,7162,INE876N01018
RACE,EQ,344.85,350.45,344.5,345.35,344.5,346.05,3420,1187182.15,09-Jan-2025,345,INE084Q01012
SHAHALLOYS,BE,65.66,65.7,65.66,65.7,65.7,67,284,18658.36,09-Jan-2025,5,INE640C01011
LOTUSEYE,EQ,70.99,71.5,67.65,68.78,67.86,70.02,21845,1512855.65,09-Jan-2025,429,INE947I01017
SGBMAR30X,GB,8186,8236,8168,8168,8168,8156.5,53,434588.50,09-Jan-2025,11,IN0020210319
GINNIFILA,EQ,31.7,32,31.17,31.22,31.32,31.39,64378,2024772.46,09-Jan-2025,485,INE424C01010
GOLDIAM,EQ,482.45,504.8,465.1,471.15,475,478.95,1856886,898257493.05,09-Jan-2025,27286,INE025B01025
SUVENPHAR,EQ,1106.2,1130,1097.05,1104.05,1101.95,1099.55,168726,187140843.85,09-Jan-2025,25941,INE03QK01018
ORIENTELEC,EQ,232.75,241.25,230.8,237.89,237.5,231.55,329318,78066457.80,09-Jan-2025,12322,INE142Z01019
SANOFI,EQ,5970.3,6035.75,5931,5959.9,5969,6030.1,9189,54842683.80,09-Jan-2025,3028,INE058A01010
1003ISFL28,N4,984.44,990,961.25,961.25,961.25,984.62,344,339478.75,09-Jan-2025,10,INE413U07269
AIMTRON,ST,577,599.9,575,596.35,595.9,588.55,69200,40464820.00,09-Jan-2025,117,INE0RUV01018
AUROIMPEX,SM,78,78,77,77,77,78,4800,371680.00,09-Jan-2025,3,INE0NUL01018
DEEDEV,EQ,304.1,304.5,291,293.25,291,304.1,138435,40878336.90,09-Jan-2025,3960,INE841L01016
ECAPINSURE,EQ,20.99,20.99,20.35,20.45,20.99,20.56,5363,109885.67,09-Jan-2025,117,INF754K01TX4
GTLINFRA,EQ,1.96,1.99,1.93,1.94,1.94,1.94,30359002,59309482.56,09-Jan-2025,21467,INE221H01019
TIMESGTY,BE,165.85,171.85,163.97,164.72,167.16,172.6,5343,886039.23,09-Jan-2025,116,INE289C01025
TVSELECT,EQ,387.45,429.8,381.55,389.15,385,383.6,215727,88925033.85,09-Jan-2025,6808,INE236G01019
AWFIS,EQ,756.65,786.95,739.5,740.45,740.15,760.55,346831,262911860.95,09-Jan-2025,25207,INE108V01019
MAHABANK,EQ,50.11,50.3,49.01,49.13,49.3,50.11,10247760,508732703.76,09-Jan-2025,35974,INE457A01014
FORCAS,ST,102,102,102,102,102,103.1,22400,2284800.00,09-Jan-2025,4,INE0U2501017
PSUBNKIETF,EQ,63.99,63.99,62.8,63.19,63.9,64.02,218772,13833254.33,09-Jan-2025,1183,INF109KC10S8
ESSENTIA,BE,3.12,3.16,3,3.06,3.08,3.12,1614818,4952493.55,09-Jan-2025,2961,INE418N01035
ANUP,EQ,3426.65,3452.85,3270,3293.65,3270,3426.65,63913,212098085.55,09-Jan-2025,12704,INE294Z01018
TROM,SM,245.05,245.95,239.8,239.95,240,244.2,14400,3502950.00,09-Jan-2025,21,INE0SYV01018
UTISXN50,EQ,83.4,86.2,83.4,84.75,85.9,85.3,3777,321627.13,09-Jan-2025,135,INF789F1AUU3
ORISSAMINE,EQ,6881.85,6900,6785,6830.85,6787,6881.85,2767,18946397.85,09-Jan-2025,1067,INE725E01024
RKSWAMY,EQ,256.8,262.1,253.05,259.7,262.1,256.8,31268,8042335.95,09-Jan-2025,1077,INE0NQ801033
SARTELE,SM,262.25,262.25,254,255.5,255,262.25,56500,14538825.00,09-Jan-2025,92,INE0PUC01020
SGBFEB27,GB,8098,8098,8098,8098,8098,8098,2,16196.00,09-Jan-2025,1,IN0020180561
SGBMAR28X,GB,8150,8150,8051,8150,8150,8063.34,120,968198.83,09-Jan-2025,13,IN0020190552
ANUHPHR,EQ,223.2,223.2,214.33,215.55,214.89,219.9,35500,7720683.15,09-Jan-2025,2310,INE489G01022
BANCOINDIA,EQ,484.85,495,480.05,487.45,484,484.95,270163,131908007.10,09-Jan-2025,8078,INE213C01025
CASTROLIND,EQ,200.95,202.95,197.25,198.34,197.6,201.03,1804622,361636225.87,09-Jan-2025,26602,INE172A01027
HRHNEXT,ST,96.25,96.25,96.25,96.25,96.25,98.2,1500,144375.00,09-Jan-2025,1,INE0R3501012
SURAJEST,EQ,597.9,606.4,582,585.25,587.9,603.35,27826,16441943.90,09-Jan-2025,2082,INE843S01025
DBREALTY,EQ,169,170.5,159.89,162.19,162.41,167.83,1479859,244019912.80,09-Jan-2025,23049,INE879I01012
PARIN,ST,369.05,387,368.75,385,385,388,5000,1875200.00,09-Jan-2025,10,INE00U801010
82IGT31,NJ,1061,1073.9,1061,1073.9,1073.9,1058.51,329,350782.20,09-Jan-2025,3,INE219X07264
SENCO,EQ,1121.85,1134.95,1110.15,1127.55,1129,1118.85,171830,193386277.00,09-Jan-2025,14405,INE602W01019
MADHUSUDAN,SM,214.9,214.9,207.8,211,211,209,14000,2962650.00,09-Jan-2025,14,INE0P6701019
ASHOKA,EQ,290.95,290.95,274.35,277.1,277.3,291.35,1973592,554802144.35,09-Jan-2025,35439,INE442H01029
BANKA,EQ,98.3,98.3,90.81,92.21,91.25,94.3,10148,949946.49,09-Jan-2025,281,INE862Y01015
ADANIPOWER,EQ,507,508.8,496.3,497.9,498,504.95,1723426,865680386.40,09-Jan-2025,44593,INE814H01011
AMIORG,EQ,2310.1,2369.95,2170,2184.35,2184,2340.25,377340,849613030.50,09-Jan-2025,40279,INE00FF01017
EBANKNIFTY,EQ,51.01,51.01,49.2,49.58,49.63,49.76,498,24658.32,09-Jan-2025,22,INF754K01TE4
EUROBOND,SM,185.05,189.8,184.5,189.75,189.8,185.55,7000,1305150.00,09-Jan-2025,7,INE505V01016
HARSHA,EQ,493.1,494.85,480.1,483.95,480.85,493.05,20928,10195461.20,09-Jan-2025,1418,INE0JUS01029
KRONOX,EQ,198,203.47,195,196.4,195.34,198.66,148416,29576568.06,09-Jan-2025,3184,INE0ATZ01017
TRIDHYA,SM,36.2,36.2,36.2,36.2,36.2,37.65,3000,108600.00,09-Jan-2025,1,INE0LWY01029
V2RETAIL,BE,1748.6,1765,1680.05,1752.35,1746,1748.6,25880,44578476.30,09-Jan-2025,1800,INE945H01013
RVHL,BE,71.98,74.9,71.1,71.31,71.15,71.88,5689,411652.46,09-Jan-2025,49,INE09E501017
SASTASUNDR,EQ,322.15,322.4,314,315.15,315,321.7,8468,2680594.45,09-Jan-2025,398,INE019J01013
MINDSPACE,RR,369.49,372.9,366.2,372.27,371.85,368.69,228524,84715070.18,09-Jan-2025,5051,INE0CCU25019
901HUDCO34,NE,1259.99,1259.99,1259.99,1259.99,1259.99,1252,290,365397.10,09-Jan-2025,10,INE031A07AB2
ELGIRUBCO,BE,135,137,127.81,127.81,127.81,134.54,51188,6624325.76,09-Jan-2025,545,INE819L01012
ASKAUTOLTD,EQ,477.3,481.1,463.1,476.7,477.5,479.7,168745,80534022.85,09-Jan-2025,6811,INE491J01022
BIL,BE,820,820,797,802.55,812,809.9,1265,1023509.35,09-Jan-2025,49,INE828A01016
GSPL,EQ,350.35,357.4,349.1,350.35,351.5,351.25,339647,119746050.15,09-Jan-2025,22265,INE246F01010
M&M,EQ,3103.8,3157.9,3085.35,3126.5,3131.8,3086.1,2434207,7615978956.85,09-Jan-2025,183787,INE101A01026
SICALLOG,BE,147,147,140,142.98,140.55,145.61,6847,972057.09,09-Jan-2025,48,INE075B01020
UNIPARTS,EQ,403,407.15,399,400.6,401.85,406.95,58930,23649534.70,09-Jan-2025,2757,INE244O01017
MANYAVAR,EQ,1234.85,1259,1188.6,1203,1200,1234.85,189260,231087667.25,09-Jan-2025,24379,INE825V01034
EBBETF0425,EQ,1270.6,1270.6,1261.9,1267.82,1267.99,1266.75,6358,8054027.15,09-Jan-2025,30,INF754K01LD3
TOKYOPLAST,EQ,125.59,128,122.16,123.37,123.35,123.75,5246,651265.93,09-Jan-2025,228,INE932C01012
WEALTH,BE,1464.35,1545.25,1453.05,1539.9,1529,1471.7,4174,6322607.60,09-Jan-2025,295,INE658T01017
PEARLPOLY,EQ,37.74,37.74,36.9,36.95,36.99,37.09,27508,1023012.20,09-Jan-2025,592,INE844A01013
JETFREIGHT,BE,16.02,16.3,15.64,15.82,15.99,16.22,30411,485678.84,09-Jan-2025,209,INE982V01025
K2INFRA,ST,136.3,146.3,136.3,138.15,137,143.45,64800,8958690.00,09-Jan-2025,98,INE0DEZ01013
KILITCH,EQ,353.7,360,345,345.1,345,351.8,67899,24142754.95,09-Jan-2025,1506,INE729D01010
LIBAS,EQ,15.82,16.32,15.82,16.14,16.22,16.01,12769,206135.24,09-Jan-2025,131,INE908V01012
MACOBSTECH,SM,159,159,159,159,159,164.4,800,127200.00,09-Jan-2025,1,INE0R0J01010
MGEL,EQ,29.4,33.48,29.2,30.56,30.3,28.95,7703675,246516193.01,09-Jan-2025,25025,INE0APB01024
ADROITPP1,X1,6.7,6.97,6.55,6.56,6.55,6.68,72064,482159.33,09-Jan-2025,72,IN9737B01031
BHINVIT,IV,113,114.13,112.64,113.68,113.75,113.74,27909,3170851.49,09-Jan-2025,232,INE0NHL23019
GKWLIMITED,EQ,2450.65,2455,2434.65,2442.25,2453,2442.25,59,144224.50,09-Jan-2025,25,INE528A01020
SCI,EQ,205.23,213.67,205.02,205.85,205.5,207.37,1626792,339704219.64,09-Jan-2025,27484,INE109A01011
UNILEX,SM,84.25,85.5,84.05,84.05,84.05,85.6,22400,1891360.00,09-Jan-2025,13,INE0B2801011
PANACHE,BE,283.7,283.7,283.7,283.7,283.7,278.15,3920,1112104.00,09-Jan-2025,49,INE895W01019
RITEZONE,SM,46.6,46.6,46.6,46.6,46.6,45.9,1600,74560.00,09-Jan-2025,1,INE0MRA01019
ROLEXRINGS,EQ,1841.3,1870,1832.05,1850.45,1850,1850.55,7760,14332453.60,09-Jan-2025,1989,INE645S01016
SAHANA,ST,2040,2060,1891,1942.45,1925,1972.35,30125,59527418.75,09-Jan-2025,171,INE0LEX01011
SECL,ST,19.1,19.1,19.1,19.1,19.1,18.5,6250,119375.00,09-Jan-2025,1,INE00Y701026
INDBANK,EQ,43.5,44.44,43,43.22,43.05,43.5,25262,1096936.14,09-Jan-2025,474,INE841B01017
INNOVACAP,EQ,1173,1181.05,1111.4,1120.35,1120,1187.7,114673,130650585.75,09-Jan-2025,15498,INE0DUT01020
KBCGLOBAL,EQ,1.65,1.66,1.6,1.61,1.61,1.64,7547283,12271839.84,09-Jan-2025,2856,INE278R01034
MEGATHERM,SM,368,368,359.15,360.5,361.75,367.65,18800,6805140.00,09-Jan-2025,40,INE531R01010
SGBJU29III,GB,8113,8219,8056,8116.4,8144.9,8113,52,422490.27,09-Jan-2025,20,IN0020210087
SGBMAR25,GB,7989.25,7989.25,7942.3,7942.65,7942.65,7989.25,54,428997.20,09-Jan-2025,10,IN0020160126
AIIL,EQ,1907,1939.95,1828.05,1850.85,1848.05,1896.4,78566,148227104.25,09-Jan-2025,9106,INE206F01022
SHILPAMED,EQ,833.4,835.7,800.05,808.75,806.9,834.6,156427,128201464.50,09-Jan-2025,12876,INE790G01031
SURAKSHA,EQ,371.5,373.8,360,363.4,362.55,371.55,112652,41278502.30,09-Jan-2025,6129,INE877V01027
VERTOZ,EQ,13.72,14.48,13.65,13.77,13.67,13.74,3306844,46299495.22,09-Jan-2025,3139,INE188Y01023
VIPULLTD,BE,20.59,20.59,20.59,20.59,20.59,21.02,30061,618955.99,09-Jan-2025,179,INE946H01037
PANSARI,EQ,172,188.4,172,181.87,182.99,179.8,379,68989.55,09-Jan-2025,29,INE697V01011
NIFTY1,EQ,258.04,260.34,255.85,256.25,256.3,258.15,55856,14325162.59,09-Jan-2025,1232,INF174K014P6
NDGL,BE,4253,4253,4063,4183.35,4200,4253.05,90,370137.10,09-Jan-2025,29,INE756C01015
SGBJUN27,GB,8006,8050,8006,8050,8050,8099.89,4,32123.15,09-Jan-2025,3,IN0020190073
ARTEMISMED,EQ,336.5,339,333.4,334.55,333.9,335.25,117217,39429631.20,09-Jan-2025,4760,INE025R01021
ASIANENE,EQ,411.8,413.9,386.2,393.75,394.5,405.7,158172,63378305.35,09-Jan-2025,4033,INE276G01015
SURANAT&P,EQ,24.78,24.78,23.5,23.63,23.74,24.29,124209,2970659.96,09-Jan-2025,844,INE130B01031
TTKHLTCARE,EQ,1376.85,1392.95,1357.05,1360.45,1358.5,1372.8,3375,4616614.60,09-Jan-2025,536,INE910C01018
